,Lane,Vehicle Type,Vehicle Class,GVW,Axle Number,Axle Spacing,Axle Weight,Speed,Gap Time,Hour,Minute,Second,Cumulative Gap Time
2646,1.0,HDV,8.0,20415.338598705886,2.0,[622.8051847764161],"[4180.820610158494, 16234.517988547394]",61.29490080455356,0.302936669193721,1.0,48.0,24.910482331411913,2904.910482331412
2647,1.0,Motorbike,1.0,0.0,0.0,0,0,73.42530216416345,1.7693948397461077,1.0,48.0,26.67987717115784,2906.679877171158
2648,1.0,Private Car,2.0,0.0,0.0,0,0,77.6196654248319,2.0449205874661494,1.0,48.0,28.724797758623936,2908.724797758624
2649,1.0,Private Car,2.0,0.0,0.0,0,0,66.95759715061789,0.44165873576291614,1.0,48.0,29.166456494386694,2909.1664564943867
2650,1.0,HDV,5.0,7359.164114704231,2.0,[317.0603223478986],"[2629.663674698102, 4729.500440006129]",77.60623333150669,0.2877959167643463,1.0,48.0,29.454252411151174,2909.454252411151
2651,1.0,HDV,5.0,8154.9374545629025,2.0,[386.52504544914353],"[3047.26588192374, 5107.671572639164]",63.7986494534066,9.55813310137018,1.0,48.0,39.01238551252118,2919.012385512521
2652,1.0,HDV,9.0,34801.9602968261,4.0,"[160.41548858003202, 389.83283254498104, 130.39619393600864]","[7893.976632992476, 8128.615943898848, 10318.76987282974, 8460.59784710504]",58.19879023096525,0.08149250893705408,1.0,48.0,39.093878021458295,2919.0938780214583
2653,1.0,HDV,7.0,71941.43409662494,4.0,"[315.51334069581327, 446.42132376276675, 127.53529762801885]","[23209.174737877423, 20962.20039925872, 12959.442072565853, 14810.616886922948]",63.7685687239263,6.7303567459682085,1.0,48.0,45.82423476742633,2925.8242347674263
2654,1.0,Private Car,2.0,0.0,0.0,0,0,68.53084595736951,3.6414529409478864,1.0,48.0,49.46568770837439,2929.4656877083744
2655,1.0,HDV,3.0,19236.329162594073,2.0,[307.1198640184955],"[10248.787750099771, 8987.541412494302]",60.263902431959146,2.0754008080537436,1.0,48.0,51.54108851642832,2931.5410885164283
2656,1.0,Motorbike,1.0,0.0,0.0,0,0,77.63430702492137,0.0,1.0,48.0,51.54108851642832,2931.5410885164283
2657,1.0,Motorbike,1.0,0.0,0.0,0,0,57.15519688759213,5.326883932512731,1.0,48.0,56.867972448941146,2936.867972448941
2658,1.0,Private Car,2.0,0.0,0.0,0,0,77.63598658211318,0.23407222257608476,1.0,48.0,57.10204467151743,2937.1020446715174
2659,1.0,Motorbike,1.0,0.0,0.0,0,0,8.030905002009408,1.8490270185741442,1.0,48.0,58.951071690091794,2938.951071690092
2660,1.0,HDV,8.0,1989.520376928059,3.0,"[439.17986994356085, 159.82029827506352]","[601.5878306443627, 603.913942127479, 784.0186041562172]",4.019205898694467,1.910156796379918,1.0,49.0,0.8612284864716457,2940.8612284864716
2661,1.0,Motorbike,1.0,0.0,0.0,0,0,71.67116683593989,0.1727807872466912,1.0,49.0,1.0340092737183113,2941.0340092737183
2662,1.0,HDV,7.0,20789.66457801886,4.0,"[274.2432219616907, 372.2470493660063, 140.85143396533027]","[6640.95304583432, 6125.563109417049, 3632.931223057839, 4390.217199709654]",85.84420553226728,2.0487127504634013,1.0,49.0,3.0827220241817486,2943.0827220241817
2663,1.0,Private Car,2.0,0.0,0.0,0,0,78.85878916606688,0.12038844598080777,1.0,49.0,3.2031104701627555,2943.2031104701628
2664,1.0,Motorbike,1.0,0.0,0.0,0,0,83.80631672464193,3.689063810876101,1.0,49.0,6.892174281038933,2946.892174281039
2665,1.0,HDV,3.0,11149.967391140672,2.0,[482.9149371827989],"[3761.464083870929, 7388.503307269743]",83.83360270254921,0.13298252581903156,1.0,49.0,7.025156806857922,2947.025156806858
2666,1.0,HDV,8.0,34332.65785818805,3.0,"[542.7583567739655, 165.9109814320132]","[10838.855670727684, 10242.259042580883, 13251.543144879486]",63.78621655373237,2.2568208877657376,1.0,49.0,9.281977694623492,2949.2819776946235
2667,1.0,HDV,8.0,19374.80079505124,3.0,"[392.62821442388434, 91.01103034391028]","[6326.397162645335, 5690.253081275363, 7358.150551130543]",48.07440465363225,3.754158282806902,1.0,49.0,13.036135977430604,2953.0361359774306
2668,1.0,Motorbike,1.0,0.0,0.0,0,0,71.6306564340812,1.9087372253958281,1.0,49.0,14.94487320282633,2954.9448732028263
2669,1.0,Private Car,2.0,0.0,0.0,0,0,66.9223130165216,0.4635011742018263,1.0,49.0,15.40837437702794,2955.408374377028
2670,1.0,HDV,8.0,29313.03307092084,3.0,"[583.9404452579947, 157.7935816077156]","[10083.859209034861, 6708.004673023946, 12521.16918886203]",3.0140563165985794,1.9251015380383758,1.0,49.0,17.333475915066174,2957.333475915066
2671,1.0,Motorbike,1.0,0.0,0.0,0,0,83.80169143665486,1.8711072485466391,1.0,49.0,19.204583163612824,2959.204583163613
2672,1.0,Motorbike,1.0,0.0,0.0,0,0,65.44195313182203,2.076219082521244,1.0,49.0,21.280802246134044,2961.280802246134
2673,1.0,Motorbike,1.0,0.0,0.0,0,0,48.07552885240506,2.0846581179009163,1.0,49.0,23.36546036403479,2963.365460364035
2674,1.0,Motorbike,1.0,0.0,0.0,0,0,50.08402002510679,1.8236008759134608,1.0,49.0,25.189061239948387,2965.1890612399484
2675,1.0,Private Car,2.0,0.0,0.0,0,0,67.02631419604727,2.2408877481228653,1.0,49.0,27.429948988071374,2967.4299489880714
2676,1.0,HDV,8.0,24070.81907156398,3.0,"[493.37923564365803, 126.12431496449791]","[6785.572324952679, 7392.772615057125, 9892.474131554176]",70.14320532242634,1.9166312795369913,1.0,49.0,29.34658026760826,2969.3465802676083
2677,1.0,Motorbike,1.0,0.0,0.0,0,0,48.07529705200889,5.282304629135651,1.0,49.0,34.628884896743784,2974.628884896744
2678,1.0,Motorbike,1.0,0.0,0.0,0,0,66.97870834633368,5.25052034895396,1.0,49.0,39.87940524569785,2979.879405245698
2679,1.0,Private Car,2.0,0.0,0.0,0,0,60.2666185990523,6.659833152278162,1.0,49.0,46.53923839797608,2986.539238397976
2680,1.0,Private Car,2.0,0.0,0.0,0,0,60.25812055840527,6.674499337753905,1.0,49.0,53.213737735729865,2993.21373773573
2681,1.0,HDV,9.0,9675.206728419513,2.0,[540.9360432290646],"[5343.4077229323, 4331.799005487214]",70.20946724410825,3.723812880581267,1.0,49.0,56.937550616311,2996.937550616311
2682,1.0,HDV,4.0,4776.844670487166,2.0,[388.9654089044519],"[3170.687850732951, 1606.156819754215]",68.53945448538374,1.9824932192229852,1.0,49.0,58.92004383553376,2998.9200438355338
2683,1.0,Private Car,2.0,0.0,0.0,0,0,61.27431749190612,0.14975174144072279,1.0,49.0,59.069795576974684,2999.0697955769747
2684,1.0,Motorbike,1.0,0.0,0.0,0,0,12.034520287261728,5.214343389118791,1.0,50.0,4.284138966093451,3004.2841389660935
2685,1.0,Motorbike,1.0,0.0,0.0,0,0,62.323552616257956,0.24572896370283398,1.0,50.0,4.529867929796183,3004.529867929796
2686,1.0,Private Car,2.0,0.0,0.0,0,0,87.90131011423922,8.113818425337628,1.0,50.0,12.643686355133923,3012.643686355134
2687,1.0,Motorbike,1.0,0.0,0.0,0,0,65.46046605349886,2.083700510861212,1.0,50.0,14.727386865994958,3014.727386865995
2688,1.0,HDV,6.0,18737.319391442536,3.0,"[363.25024076214544, 145.8651660400319]","[5030.164013083524, 8930.73645718368, 4776.418921175332]",2.0,3.7556655353559116,1.0,50.0,18.48305240135096,3018.483052401351
2689,1.0,Private Car,2.0,0.0,0.0,0,0,90.86000763843839,5.209098983854821,1.0,50.0,23.69215138520576,3023.6921513852058
2690,1.0,Motorbike,1.0,0.0,0.0,0,0,62.33207804716973,6.726227623700514,1.0,50.0,30.418379008906413,3030.4183790089064
2691,1.0,HDV,9.0,24783.345419427318,2.0,[238.30045639335214],"[3422.6893375009845, 21360.656081926332]",65.43255553838864,6.647797670010566,1.0,50.0,37.066176678917145,3037.066176678917
2692,1.0,HDV,8.0,29482.133394530094,2.0,[522.2747951353407],"[24815.442758589066, 4666.690635941028]",59.213759610636885,0.4112154629186841,1.0,50.0,37.477392141835935,3037.477392141836
2693,1.0,HDV,6.0,20428.401966695837,3.0,"[309.0113187460991, 143.7906409581442]","[10326.610569363344, 5313.297718137024, 4788.493679195469]",67.02027307156595,0.057325575346724195,1.0,50.0,37.5347177171825,3037.5347177171825
2694,1.0,HDV,6.0,32262.956894402687,2.0,[306.15732682461436],"[6815.784859994352, 25447.172034408333]",63.76548516485955,0.4406015175506483,1.0,50.0,37.97531923473298,3037.975319234733
2695,1.0,Motorbike,1.0,0.0,0.0,0,0,62.33392512288735,1.830140458882621,1.0,50.0,39.805459693615376,3039.8054596936154
2696,1.0,HDV,7.0,21752.323874855763,5.0,"[334.6739843930505, 773.911503878257, 142.84096267121066, 131.1793887780038]","[4435.065507769092, 9899.978011871119, 2995.169986002735, 2460.8651191766644, 1961.2452500361542]",61.27359242979693,0.43644791533976746,1.0,50.0,40.24190760895499,3040.241907608955
2697,1.0,Motorbike,1.0,0.0,0.0,0,0,98.93440966677598,3.7286530940161975,1.0,50.0,43.9705607029714,3043.9705607029714
2698,1.0,HDV,8.0,28051.308427371812,2.0,[572.5004393528924],"[1801.7881274049153, 26249.520299966898]",73.44012778103846,0.423176337606474,1.0,50.0,44.39373704057789,3044.393737040578
2699,1.0,Motorbike,1.0,0.0,0.0,0,0,78.84958756241463,15.035205275489878,1.0,50.0,59.428942316067605,3059.4289423160676
2700,1.0,Motorbike,1.0,0.0,0.0,0,0,71.62797268213058,0.031242545492501238,1.0,50.0,59.460184861560265,3059.4601848615603
2701,1.0,HDV,4.0,4438.09951091037,2.0,[254.09063998572427],"[2062.890310788278, 2375.2092001220917]",81.64950767205283,5.280111536283157,1.0,51.0,4.7402963978433945,3064.7402963978434
2702,1.0,HDV,8.0,32433.51011014323,3.0,"[238.13813592636734, 153.7019225803729]","[11396.131703358176, 7612.176166899776, 13425.202239885277]",68.54128547456278,2.160819548418694,1.0,51.0,6.901115946262053,3066.901115946262
2703,1.0,Motorbike,1.0,0.0,0.0,0,0,57.16691828153826,1.834447700970381,1.0,51.0,8.735563647232539,3068.7355636472325
2704,1.0,HDV,8.0,16435.29146205342,3.0,"[408.3740228294022, 138.32829685967457]","[5553.64655042311, 5303.099672613092, 5578.5452390172195]",63.814983935885856,0.46023303687357914,1.0,51.0,9.195796684105972,3069.195796684106
2705,1.0,HDV,5.0,15063.852427494332,2.0,[364.3751128743311],"[5438.591497517439, 9625.260929976894]",66.99196930804642,3.872340016319305,1.0,51.0,13.068136700425384,3073.0681367004254
2706,1.0,Private Car,2.0,0.0,0.0,0,0,70.239463562792,0.18511755471654098,1.0,51.0,13.25325425514211,3073.253254255142
2707,1.0,Motorbike,1.0,0.0,0.0,0,0,67.00176817178168,5.305894812989129,1.0,51.0,18.55914906813132,3078.5591490681313
2708,1.0,Private Car,2.0,0.0,0.0,0,0,71.67186754991602,2.115453268224227,1.0,51.0,20.674602336355747,3080.6746023363557
2709,1.0,Motorbike,1.0,0.0,0.0,0,0,61.30254283748575,5.29035272860415,1.0,51.0,25.964955064960122,3085.96495506496
2710,1.0,HDV,6.0,15251.636379288386,3.0,"[322.04212249240277, 134.51910626289842]","[5288.108969300397, 5495.674809492411, 4467.852600495579]",85.84196028513412,0.14112664542517078,1.0,51.0,26.106081710385297,3086.1060817103853
2711,1.0,HDV,7.0,59355.976252970984,5.0,"[342.76511245550546, 768.8901543685586, 125.446813925181, 114.22893183179606]","[14205.01935511518, 26720.66460404461, 5667.134731917339, 6264.803475635773, 6498.354086258091]",70.15672634159719,0.0,1.0,51.0,26.106081710385297,3086.1060817103853
2712,1.0,Private Car,2.0,0.0,0.0,0,0,60.26771815885966,3.75734310644595,1.0,51.0,29.86342481683141,3089.8634248168314
2713,1.0,Private Car,2.0,0.0,0.0,0,0,81.59461782593303,2.1165949548563137,1.0,51.0,31.980019771687694,3091.9800197716877
2714,1.0,HDV,4.0,1404.1167519721246,2.0,[349.75963418420076],"[594.7538621494323, 809.3628898226923]",57.17041840031755,3.768818923374172,1.0,51.0,35.74883869506175,3095.7488386950617
2715,1.0,Motorbike,1.0,0.0,0.0,0,0,56.13754254489658,1.7816284627177086,1.0,51.0,37.53046715777964,3097.5304671577796
2716,1.0,Private Car,2.0,0.0,0.0,0,0,73.42909477267747,2.1116313893416794,1.0,51.0,39.64209854712135,3099.6420985471213
2717,1.0,HDV,6.0,17397.59153352127,3.0,"[358.1886674662373, 137.62129089945753]","[4174.089703574815, 8967.525127013874, 4255.976702932581]",7.029328104940427,0.44247396404677136,1.0,51.0,40.08457251116806,3100.084572511168
2718,1.0,HDV,8.0,14965.54270955988,2.0,[265.1632512745762],"[4409.234547508428, 10556.308162051455]",105.96025840317202,3.6906431014163057,1.0,51.0,43.77521561258436,3103.7752156125844
2719,1.0,HDV,5.0,11227.737266573484,2.0,[499.41643334092555],"[4789.8324502789055, 6437.904816294578]",63.76368871758373,2.2523814407432585,1.0,51.0,46.027597053327554,3106.0275970533276
2720,1.0,Private Car,2.0,0.0,0.0,0,0,63.76356548531156,2.2470872137001585,1.0,51.0,48.274684267027624,3108.2746842670276
2721,1.0,HDV,9.0,2719.793772985801,2.0,[300.1033455692657],"[1297.4298918048473, 1422.363881180954]",57.15976033914408,0.3597922408239326,1.0,51.0,48.63447650785156,3108.6344765078516
2722,1.0,HDV,7.0,55678.01998288187,5.0,"[314.43808051997945, 629.2732611269955, 119.3054079099232, 137.79394378227528]","[14393.27022560338, 11722.35576608132, 9114.306212428977, 8966.257647065286, 11481.830131702909]",66.95755118577867,3.6802998394356354,1.0,51.0,52.31477634728708,3112.314776347287
2723,1.0,HDV,6.0,10768.652039903242,3.0,"[479.650747299363, 137.62647974112016]","[5136.846674616479, 2325.0820271387856, 3306.7233381479764]",98.94500150622352,1.9778841927606714,1.0,51.0,54.292660540047564,3114.2926605400476
2724,1.0,HDV,4.0,3969.377018451601,2.0,[263.3109340493035],"[1251.0607424528237, 2718.3162759987777]",59.20692987255296,0.26732313570585897,1.0,51.0,54.5599836757533,3114.5599836757533
2725,1.0,Private Car,2.0,0.0,0.0,0,0,60.24603686540614,3.7279215577590157,1.0,51.0,58.28790523351245,3118.2879052335124
2726,1.0,HDV,9.0,93445.69634601941,2.0,[499.64331768157],"[74580.97974970118, 18864.716596318234]",56.14800351032719,8.08634577305871,1.0,52.0,6.374251006571285,3126.3742510065713
2727,1.0,HDV,9.0,2393.446681313927,2.0,[288.6552293820878],"[1421.7494607115855, 971.6972206023415]",2.0055143954805166,8.108464496229853,1.0,52.0,14.482715502801057,3134.482715502801
2728,1.0,Motorbike,1.0,0.0,0.0,0,0,66.92617788176558,5.2653454829540305,1.0,52.0,19.748060985755274,3139.7480609857553
2729,1.0,HDV,6.0,15849.850317542634,3.0,"[358.184624528351, 143.8068923895906]","[7244.677095087401, 4973.850603470944, 3631.32261898429]",85.84027675435075,5.253968435496117,1.0,52.0,25.002029421251336,3145.0020294212513
2730,1.0,HDV,9.0,2654.5887418457614,2.0,[246.25030565323033],"[1555.7615917149808, 1098.8271501307806]",77.61233387036201,16.448322815448808,1.0,52.0,41.45035223669993,3161.4503522367
2731,1.0,Motorbike,1.0,0.0,0.0,0,0,81.60202266789992,2.1669407762026247,1.0,52.0,43.61729301290234,3163.6172930129023
2732,1.0,Motorbike,1.0,0.0,0.0,0,0,70.18269779749998,0.18068110481519567,1.0,52.0,43.79797411771733,3163.7979741177173
2733,1.0,Motorbike,1.0,0.0,0.0,0,0,63.776895956776485,3.747272633185828,1.0,52.0,47.54524675090306,3167.545246750903
2734,1.0,Private Car,2.0,0.0,0.0,0,0,57.16693679355955,0.2970810785450206,1.0,52.0,47.842327829448095,3167.842327829448
2735,1.0,Motorbike,1.0,0.0,0.0,0,0,75.536874238572,1.7583238793780187,1.0,52.0,49.60065170882626,3169.6006517088263
2736,1.0,Motorbike,1.0,0.0,0.0,0,0,93.89163703922016,0.15158901802628266,1.0,52.0,49.752240726852506,3169.7522407268525
2737,1.0,Private Car,2.0,0.0,0.0,0,0,87.89703128304868,0.4090810474663544,1.0,52.0,50.16132177431882,3170.161321774319
2738,1.0,Private Car,2.0,0.0,0.0,0,0,90.87884129717249,0.0,1.0,52.0,50.16132177431882,3170.161321774319
2739,1.0,HDV,5.0,11722.271950433782,2.0,[539.8096608421229],"[5154.360538687278, 6567.911411746506]",71.62962615639465,2.0533624793088547,1.0,52.0,52.21468425362764,3172.2146842536276
2740,1.0,HDV,7.0,25784.906605501656,5.0,"[294.27771720010304, 604.1498480645142, 128.51392698613736, 146.94198293779678]","[5863.7858117170645, 803.4245158215736, 3105.164767444277, 9734.106505782238, 6278.425004736503]",60.25297758200163,2.235615388133048,1.0,52.0,54.450299641760466,3174.4502996417605
2741,1.0,Private Car,2.0,0.0,0.0,0,0,66.94550891430826,2.123668882186894,1.0,52.0,56.573968523947315,3176.5739685239473
2742,1.0,Motorbike,1.0,0.0,0.0,0,0,65.41213558341933,6.763263705188634,1.0,53.0,3.3372322291361343,3183.337232229136
2743,1.0,Motorbike,1.0,0.0,0.0,0,0,70.24563364086568,0.16774180243100706,1.0,53.0,3.5049740315671443,3183.504974031567
2744,1.0,HDV,4.0,5128.7538769069915,2.0,[370.8784571530548],"[2167.543210479449, 2961.210666427543]",31.049924399195966,2.0154810371558116,1.0,53.0,5.520455068723095,3185.520455068723
2745,1.0,Private Car,2.0,0.0,0.0,0,0,73.36414003138334,9.545641720342394,1.0,53.0,15.066096789065341,3195.0660967890653
2746,1.0,HDV,9.0,2550.102076107828,2.0,[228.07237597663135],"[1947.9625316886618, 602.139544419166]",57.17441734294383,0.21596494285183077,1.0,53.0,15.28206173191711,3195.282061731917
2747,1.0,Private Car,2.0,0.0,0.0,0,0,55.12767651713588,0.0,1.0,53.0,15.28206173191711,3195.282061731917
2748,1.0,HDV,6.0,24369.164220015395,2.0,[369.0974322387023],"[8077.565243884937, 16291.598976130455]",71.65301478104338,5.254064405941898,1.0,53.0,20.5361261378589,3200.536126137859
2749,1.0,Private Car,2.0,0.0,0.0,0,0,57.16907556116165,0.386503286270181,1.0,53.0,20.9226294241289,3200.922629424129
2750,1.0,Motorbike,1.0,0.0,0.0,0,0,68.53762256071448,0.19103979819103697,1.0,53.0,21.113669222319913,3201.11366922232
2751,1.0,HDV,4.0,3878.234700984439,2.0,[389.9706629363555],"[1812.6767522191499, 2065.557948765289]",62.322951842122805,9.57174816704937,1.0,53.0,30.685417389369377,3210.6854173893694
2752,1.0,HDV,6.0,33754.41754104637,3.0,"[408.6251666421196, 124.18755842404386]","[12880.584131082638, 11924.333227174846, 8949.500182788886]",68.54605606370431,0.2772432040655036,1.0,53.0,30.962660593434975,3210.962660593435
2753,1.0,Private Car,2.0,0.0,0.0,0,0,68.5333801155053,2.113657843482724,1.0,53.0,33.07631843691752,3213.0763184369175
2754,1.0,Motorbike,1.0,0.0,0.0,0,0,58.19987482187285,2.0710810451099713,1.0,53.0,35.147399482027595,3215.1473994820276
2755,1.0,HDV,7.0,27904.987929081504,5.0,"[329.60547797105994, 676.4532286471846, 131.56746494815224, 143.9142030756142]","[7877.823401917676, 7751.212717868802, 5773.002009194552, 2921.030165908122, 3581.9196341923557]",5.023281102427942,1.9052903079157202,1.0,53.0,37.05268978994309,3217.052689789943
2756,1.0,Private Car,2.0,0.0,0.0,0,0,51.091061846885886,0.0696800364953687,1.0,53.0,37.122369826438444,3217.1223698264384
2757,1.0,Private Car,2.0,0.0,0.0,0,0,65.42295122442624,0.24407354691095318,1.0,53.0,37.366443373349284,3217.3664433733493
2758,1.0,HDV,9.0,2132.4999353377684,4.0,"[184.66094790018312, 351.8688763388062, 137.38020165122302]","[513.6518420545722, 306.47663236555775, 806.9840773674373, 505.38738355020155]",63.7808859377452,3.7541190401842393,1.0,53.0,41.12056241353366,3221.1205624135337
2759,1.0,HDV,6.0,32197.89382930305,3.0,"[367.2827676638516, 131.4160051499548]","[8174.497565764569, 18022.49574463943, 6000.900518899051]",144.97045029799304,0.0,1.0,53.0,41.12056241353366,3221.1205624135337
2760,1.0,Private Car,2.0,0.0,0.0,0,0,61.27572485769086,0.4448893877755717,1.0,53.0,41.56545180130934,3221.5654518013093
2761,1.0,Private Car,2.0,0.0,0.0,0,0,77.59065901189729,5.2589898389794625,1.0,53.0,46.824441640289024,3226.824441640289
2762,1.0,Private Car,2.0,0.0,0.0,0,0,78.84064581558795,0.26998439292301546,1.0,53.0,47.09442603321213,3227.094426033212
2763,1.0,Private Car,2.0,0.0,0.0,0,0,62.34614106465746,0.4272662219541028,1.0,53.0,47.52169225516627,3227.5216922551663
2764,1.0,Private Car,2.0,0.0,0.0,0,0,70.15933671065437,2.0226733608354333,1.0,53.0,49.54436561600187,3229.544365616002
2765,1.0,Motorbike,1.0,0.0,0.0,0,0,113.95957553757295,0.1835487992946683,1.0,53.0,49.72791441529671,3229.7279144152967
2766,1.0,Motorbike,1.0,0.0,0.0,0,0,70.23694604113832,3.6695564423520293,1.0,53.0,53.39747085764884,3233.397470857649
2767,1.0,Private Car,2.0,0.0,0.0,0,0,70.14119601386004,1.9265997733110192,1.0,53.0,55.324070630959795,3235.32407063096
2768,1.0,Private Car,2.0,0.0,0.0,0,0,70.21437273859621,2.151109262020041,1.0,53.0,57.47517989297967,3237.4751798929797
2769,1.0,HDV,3.0,5491.588573963183,2.0,[423.6680344736878],"[1026.1849677152763, 4465.403606247906]",75.5005681709401,8.14819153925779,1.0,54.0,5.623371432237491,3245.6233714322375
2770,1.0,HDV,7.0,22675.958557494087,5.0,"[297.2983921644159, 571.0791397457241, 123.39150340136769, 134.71365245085937]","[5654.747603336202, 4643.9711680949495, 1865.1384466861211, 2305.005468615537, 8207.095870761277]",70.22456362449016,0.21032182890643242,1.0,54.0,5.833693261143708,3245.8336932611437
